2014-11-07 04:42:13:0161, setup_loaddata
2014-11-07 04:42:21:0591, diag_itementered, id=35186, type=1
2014-11-07 04:42:21:0691, diag_itemexited, id=35186, type=1
2014-11-07 04:42:22:0721, diag_itementered, id=35186, type=1
2014-11-07 04:42:24:0011, diag_itemexited, id=35186, type=1
2014-11-07 04:42:24:0551, diag_itementered, id=34571, type=1
2014-11-07 04:42:26:0869, diag_itemexited, id=34571, type=1
2014-11-07 04:42:27:0789, list_mouseentered, 8968
2014-11-07 04:42:27:0939, list_mouseexited
2014-11-07 04:42:31:0931, list_mouseentered, 34571
2014-11-07 04:42:32:0011, list_mouseexited
2014-11-07 04:42:32:0841, diag_itementered, id=34571, type=1
2014-11-07 04:42:34:0909, diag_itemexited, id=34571, type=1
2014-11-07 04:42:35:0761, list_mouseentered, 34571
2014-11-07 04:42:41:0924, list_mouseexited
2014-11-07 04:42:58:0534, list_mouseentered, 56843
2014-11-07 04:43:00:0624, list_mouseexited
2014-11-07 04:43:08:0466, diag_itementered, id=2158, type=1
2014-11-07 04:43:08:0526, diag_itemexited, id=2158, type=1
2014-11-07 04:43:09:0996, diag_itementered, id=2158, type=1
2014-11-07 04:43:12:0586, diag_itemexited, id=2158, type=1
2014-11-07 04:43:13:0166, diag_itementered, id=19766, type=1
2014-11-07 04:43:20:0024, diag_itemexited, id=19766, type=1
2014-11-07 04:43:20:0654, list_mouseentered, 2158
2014-11-07 04:43:20:0784, list_mouseexited
2014-11-07 04:43:45:0899, list_mouseentered, 40663
2014-11-07 04:43:46:0859, list_mouseexited
2014-11-07 04:43:47:0559, diag_itementered, id=25192, type=1
2014-11-07 04:43:48:0099, diag_itemexited, id=25192, type=1
2014-11-07 04:43:48:0429, diag_itementered, id=40663, type=1
2014-11-07 04:43:49:0059, diag_itemexited, id=40663, type=1
2014-11-07 04:43:49:0439, diag_itementered, id=35785, type=1
2014-11-07 04:43:49:0549, diag_itemexited, id=35785, type=1
2014-11-07 04:43:49:0829, diag_itementered, id=35785, type=1
2014-11-07 04:43:49:0929, diag_itemexited, id=35785, type=1
2014-11-07 04:43:50:0099, diag_itementered, id=19893, type=1
2014-11-07 04:43:50:0149, diag_itemexited, id=19893, type=1
2014-11-07 04:43:50:0409, diag_itementered, id=19893, type=1
2014-11-07 04:43:50:0789, diag_itemexited, id=19893, type=1
2014-11-07 04:43:51:0359, diag_itementered, id=123, type=1
2014-11-07 04:43:52:0099, diag_itemexited, id=123, type=1
2014-11-07 04:43:52:0739, diag_itementered, id=33262, type=1
2014-11-07 05:01:41:0581, diag_itemexited, id=33262, type=1
2014-11-07 05:01:41:0821, diag_itementered, id=33262, type=1
2014-11-07 05:01:41:0871, diag_itemexited, id=33262, type=1
2014-11-07 05:01:42:0791, diag_itementered, id=19893, type=1
2014-11-07 05:01:43:0801, diag_itemexited, id=19893, type=1
2014-11-07 05:01:44:0381, diag_itementered, id=35785, type=1
2014-11-07 05:01:44:0411, diag_itemexited, id=35785, type=1
2014-11-07 05:01:54:0594, list_mouseentered, 24723
2014-11-07 05:01:54:0934, list_mouseexited
2014-11-07 05:01:55:0614, diag_itementered, id=45546, type=1
2014-11-07 05:01:55:0654, diag_itemexited, id=45546, type=1
2014-11-07 05:02:03:0699, diag_itementered, id=7720, type=1
2014-11-07 05:02:03:0749, diag_itemexited, id=7720, type=1
2014-11-07 05:02:04:0009, diag_itementered, id=25192, type=1
2014-11-07 05:02:04:0659, edge_create, Tuple[0,1,0.15029467069341595,1,0.0,1415396527476,1415396527476]
2014-11-07 05:04:43:0821, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0836, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0852, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0883, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0899, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0930, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0961, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0977, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0024, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0039, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0055, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0070, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0070, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0102, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0117, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0133, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0148, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0164, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0195, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0195, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0226, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0242, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0258, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0273, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0289, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0304, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0320, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0336, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0351, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0367, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0382, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0414, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0460, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0523, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0554, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0585, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0601, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0632, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0663, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0694, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0710, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0741, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0804, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:44:0850, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:45:0006, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:45:0100, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:45:0116, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:45:0162, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:45:0194, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:45:0599, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:45:0724, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:46:0067, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:46:0551, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:46:0785, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:47:0447, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:47:0572, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:47:0715, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:47:0995, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:48:0105, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:48:0931, diag_itemexited, id=1796611198, type=0
2014-11-07 05:04:49:0977, diag_itementered, id=29689, type=1
2014-11-07 05:04:50:0023, diag_itemexited, id=29689, type=1
2014-11-07 05:04:50:0525, diag_itementered, id=2109443059, type=0
2014-11-07 05:04:51:0024, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0040, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0056, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0071, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0087, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0102, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0102, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0134, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0149, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0165, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0180, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0196, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0212, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0212, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0243, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0258, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0274, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0290, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0305, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0321, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0336, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0352, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0368, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0383, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0383, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0414, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0430, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0446, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0461, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0477, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0492, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0508, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0524, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0539, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0570, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0570, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0586, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0602, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0617, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0633, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0648, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0680, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0680, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0695, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0711, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0726, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0742, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0758, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0773, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0804, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0804, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0820, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0836, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0851, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0867, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0898, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0914, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0914, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0929, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0945, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0960, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0976, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:51:0992, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:52:0023, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:52:0023, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:52:0038, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:52:0070, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:52:0148, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:52:0272, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:04:52:0366, diag_itemexited, id=2109443059, type=0
2014-11-07 05:05:06:0918, edge_create, Tuple[0,1,0.7363041863116213,5,0.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0933, question_create, 24723
2014-11-07 05:05:06:0949, edge_create, Tuple[1,2,0.8261588226720054,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0949, question_create, 3049
2014-11-07 05:05:06:0949, edge_create, Tuple[1,3,0.20643479750662208,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0949, question_create, 51276
2014-11-07 05:05:06:0949, edge_create, Tuple[1,4,0.6195913060095011,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0949, question_create, 41233
2014-11-07 05:05:06:0949, edge_create, Tuple[1,5,0.9868803229356342,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0949, question_create, 40663
2014-11-07 05:05:06:0949, edge_create, Tuple[1,6,0.9888997657809759,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0949, question_create, 31446
2014-11-07 05:05:06:0949, edge_create, Tuple[1,7,0.6814792596758555,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0949, question_create, 47676
2014-11-07 05:05:06:0949, edge_create, Tuple[1,8,0.016085581031743956,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0949, question_create, 31693
2014-11-07 05:05:06:0949, edge_create, Tuple[1,9,0.7388779867936976,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0949, question_create, 36701
2014-11-07 05:05:06:0949, edge_create, Tuple[1,10,0.6585735095427547,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0949, question_create, 40480
2014-11-07 05:05:06:0964, edge_create, Tuple[1,11,0.5878531968665521,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0964, question_create, 49379
2014-11-07 05:05:06:0964, edge_create, Tuple[1,12,0.43606355251890017,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0964, question_create, 60160
2014-11-07 05:05:06:0964, edge_create, Tuple[1,13,0.6348268187477706,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0964, question_create, 35785
2014-11-07 05:05:06:0964, edge_create, Tuple[1,14,0.20421592634937102,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0964, question_create, 46898
2014-11-07 05:05:06:0964, edge_create, Tuple[1,15,0.765116032389027,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0964, question_create, 14617
2014-11-07 05:05:06:0964, edge_create, Tuple[1,16,0.22639290124979183,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0964, question_create, 62289
2014-11-07 05:05:06:0964, edge_create, Tuple[1,17,0.7594541194214685,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0964, question_create, 43157
2014-11-07 05:05:06:0964, edge_create, Tuple[1,18,0.78556885588449,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0964, question_create, 2158
2014-11-07 05:05:06:0964, edge_create, Tuple[1,19,0.35278150925623164,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0964, question_create, 37628
2014-11-07 05:05:06:0964, edge_create, Tuple[1,20,0.2901328863981987,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0964, question_create, 25192
2014-11-07 05:05:06:0980, edge_create, Tuple[1,21,0.1101557760500318,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0980, question_create, 50532
2014-11-07 05:05:06:0980, edge_create, Tuple[1,22,0.34562228013192386,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0980, question_create, 51390
2014-11-07 05:05:06:0980, edge_create, Tuple[1,23,0.602403025195646,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0980, question_create, 55709
2014-11-07 05:05:06:0980, edge_create, Tuple[1,24,0.4810430324630195,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0980, question_create, 13751
2014-11-07 05:05:06:0980, edge_create, Tuple[1,25,0.649995251509019,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0980, question_create, 47605
2014-11-07 05:05:06:0980, edge_create, Tuple[1,26,0.040580979198671874,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0980, question_create, 22697
2014-11-07 05:05:06:0980, edge_create, Tuple[1,27,0.4263768626115304,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0980, question_create, 65035
2014-11-07 05:05:06:0980, edge_create, Tuple[1,28,0.35203547023315607,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0980, question_create, 54909
2014-11-07 05:05:06:0980, edge_create, Tuple[1,29,0.620995731847126,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0980, question_create, 21817
2014-11-07 05:05:06:0996, edge_create, Tuple[1,30,0.35069464505535586,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 15695
2014-11-07 05:05:06:0996, edge_create, Tuple[1,31,0.44765444693198786,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 3881
2014-11-07 05:05:06:0996, edge_create, Tuple[1,32,0.825717046579972,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 27065
2014-11-07 05:05:06:0996, edge_create, Tuple[1,33,0.22615413580455246,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 564
2014-11-07 05:05:06:0996, edge_create, Tuple[1,34,0.8351166642292286,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 33262
2014-11-07 05:05:06:0996, edge_create, Tuple[1,35,0.38584317765507803,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 29689
2014-11-07 05:05:06:0996, edge_create, Tuple[1,36,0.34051822327844905,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 61615
2014-11-07 05:05:06:0996, edge_create, Tuple[1,37,0.7505200406154381,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 19766
2014-11-07 05:05:06:0996, edge_create, Tuple[1,38,0.9949333445710881,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 51438
2014-11-07 05:05:06:0996, edge_create, Tuple[1,39,0.7177145682019864,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 40471
2014-11-07 05:05:06:0996, edge_create, Tuple[1,40,0.2925077880300819,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 62276
2014-11-07 05:05:06:0996, edge_create, Tuple[1,41,0.6848467937025448,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 7720
2014-11-07 05:05:06:0996, edge_create, Tuple[1,42,0.9907321511493148,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 41107
2014-11-07 05:05:06:0996, edge_create, Tuple[1,43,0.6839276881372645,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 27129
2014-11-07 05:05:06:0996, edge_create, Tuple[1,44,0.1408437281579502,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 20227
2014-11-07 05:05:06:0996, edge_create, Tuple[1,45,0.43973574244208236,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:06:0996, question_create, 35186
2014-11-07 05:05:07:0011, edge_create, Tuple[1,46,0.024553757241474017,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 23853
2014-11-07 05:05:07:0011, edge_create, Tuple[1,47,0.8788147922927313,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 123
2014-11-07 05:05:07:0011, edge_create, Tuple[1,48,0.37391231214855314,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 8968
2014-11-07 05:05:07:0011, edge_create, Tuple[1,49,0.7938589502096832,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 56974
2014-11-07 05:05:07:0011, edge_create, Tuple[1,50,0.04079954078474468,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 46496
2014-11-07 05:05:07:0011, edge_create, Tuple[1,51,0.856365052472247,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 57484
2014-11-07 05:05:07:0011, edge_create, Tuple[1,52,0.6435590541922265,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 27581
2014-11-07 05:05:07:0011, edge_create, Tuple[1,53,0.3067595161012452,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 47045
2014-11-07 05:05:07:0011, edge_create, Tuple[1,54,0.02664261083653008,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 23402
2014-11-07 05:05:07:0011, edge_create, Tuple[1,55,0.4130815383238866,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 39399
2014-11-07 05:05:07:0011, edge_create, Tuple[1,56,0.7664164593975625,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 34571
2014-11-07 05:05:07:0011, edge_create, Tuple[1,57,0.544892855246411,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 45546
2014-11-07 05:05:07:0011, edge_create, Tuple[1,58,0.5997169945219741,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 33960
2014-11-07 05:05:07:0011, edge_create, Tuple[1,59,0.46717551800456814,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 11930
2014-11-07 05:05:07:0011, edge_create, Tuple[1,60,0.9641853055065183,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 48442
2014-11-07 05:05:07:0011, edge_create, Tuple[1,61,0.11898653475951904,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0011, question_create, 56843
2014-11-07 05:05:07:0027, edge_create, Tuple[1,62,0.75933623770459,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, question_create, 33956
2014-11-07 05:05:07:0027, edge_create, Tuple[1,63,0.7436012581682458,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, question_create, 22409
2014-11-07 05:05:07:0027, edge_create, Tuple[1,64,0.6688280252623996,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, question_create, 24991
2014-11-07 05:05:07:0027, edge_create, Tuple[1,65,0.21145988615532907,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, question_create, 62241
2014-11-07 05:05:07:0027, edge_create, Tuple[1,66,0.6472191486923798,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, question_create, 60764
2014-11-07 05:05:07:0027, edge_create, Tuple[1,67,0.7957234687568233,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, question_create, 19893
2014-11-07 05:05:07:0027, edge_create, Tuple[1,68,0.45398345410021024,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, question_create, 14801
2014-11-07 05:05:07:0027, edge_create, Tuple[1,69,0.48455885038992563,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, question_create, 65310
2014-11-07 05:05:07:0027, edge_create, Tuple[1,70,0.914677071510244,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, question_create, 31840
2014-11-07 05:05:07:0027, edge_create, Tuple[1,71,0.24694894220825325,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, pattern_create, 2109443059
2014-11-07 05:05:07:0027, edge_create, Tuple[0,72,0.1705147658690328,4,0.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, question_create, 25192
2014-11-07 05:05:07:0027, edge_create, Tuple[72,73,0.003025969140734386,2,1.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0027, pattern_create, 1641682794
2014-11-07 05:05:07:0027, edge_create, Tuple[0,74,0.8254437050138763,4,0.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0042, pattern_create, -771804441
2014-11-07 05:05:07:0042, edge_create, Tuple[0,75,0.5194423336062425,4,0.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0042, pattern_create, 1796611198
2014-11-07 05:05:07:0042, edge_create, Tuple[0,76,0.16195339269092301,4,0.0,1415396527476,1415396527476]
2014-11-07 05:05:07:0074, setup_loaddata
2014-11-07 05:05:10:0807, diag_itementered, id=2158, type=1
2014-11-07 05:05:10:0838, diag_itemexited, id=2158, type=1
2014-11-07 05:05:11:0634, diag_itementered, id=2109443059, type=0
2014-11-07 05:05:12:0289, diag_itemexited, id=2109443059, type=0
2014-11-07 05:05:12:0539, diag_itementered, id=1641682794, type=0
2014-11-07 05:05:12:0960, diag_itemexited, id=1641682794, type=0
2014-11-07 05:05:13:0069, diag_itementered, id=-771804441, type=0
2014-11-07 05:05:13:0537, diag_itemexited, id=-771804441, type=0
2014-11-07 05:05:13:0693, diag_itementered, id=1796611198, type=0
2014-11-07 05:05:14:0114, diag_itemexited, id=1796611198, type=0
2014-11-07 05:05:15:0659, diag_itementered, id=56843, type=1
2014-11-07 05:05:15:0706, diag_itemexited, id=56843, type=1
2014-11-07 05:05:23:0586, setup_loaddata
2014-11-07 05:06:36:0758, list_mouseentered, 2109443059
2014-11-07 05:06:37:0070, list_mouseexited
2014-11-07 05:06:47:0133, list_mouseentered, 24723
2014-11-07 05:06:47:0507, list_mouseexited
2014-11-07 05:06:47:0929, list_mouseentered, 24723
2014-11-07 05:06:48:0085, list_mouseexited
2014-11-07 05:09:55:0994, setup_loaddata
