Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
86314,2,,19011,9/17/2008 18:48,2,,"<p>It is quite simple, use JSR75 (FileConnection) and remember to sign your midlet with a valid (trusted) certificate.</p>
",8621,Honza,,,,9/17/2008 18:48,,,,0,,,
96542,2,,19011,9/18/2008 20:27,1,,"<p>Thanks everyone for useful commments. In the end the simplest solution was to limit the amount of data being stored, implementing code that adjusts the data according to how large the store is, and fetching data from the server on demand if its not stored locally. Thats interesting that the limit is increased in OS 4.6, with any luck my code will simply adjust on its own and store more data :)</p>

<p>Developing a J2ME application for Blackberry without using the .cod compiler limits the use of JSR 75 some what since we can't sign the archive. As pointed out by Carlos this is a problem on any platform and I've had similar issues using the PIM part of it. The RMS seems to be incredibly slow on the Blackberry platform so I'm not sure how useful a inode/b-tree file system on top would be, unless data was cached in memory and written to RMS in a low priority background thread.</p>
",270,Rory,270,Rory,9/18/2008 20:35,9/18/2008 20:35,,,,2,,,
1660340,2,,19011,11/2/2009 9:55,2,,"<p>For read only I'm arriving at acceptable times (within 10s), by indexing a resource file. I've got two ~800KB CSV price list exports. Program classes and both those files compress to a 300KB JAR.</p>

<p>On searching I display a <code>List</code> and run a two <code>Thread</code>s in the background to fill it, so the first results come pretty quickly and are viewable immediately. I first implemented a simple linear search, but that was too slow (~2min). </p>

<p>Then I indexed the file (which is alphabetically sorted) to find the beginnings of each letter. Now before parsing line by line, I first <code>InputStreamReader.skip()</code> to the desired position, based on first letter. I suspect the delay comes mostly from decompressing the resource, so splitting resources would speed it up further. I don't want to do that, not to loose the advantage of easy upgrade. CSV are exported without any preprocessing.</p>
",69769,,,,,11/2/2009 9:55,,,,0,,,
19308,2,,19295,8/21/2008 3:48,2,,"<p>Are you just asking how to store UTF-8/16 characters in a DB? in mysql it's just a matter of making sure you build with UTF8 support and setting that as the default, or specifying it at the column or table level. I've done this in oracle and mysql before. Create a table and cut and paste some i18n data into it and see what happens... you might be set already..</p>

<p>or am I completely missing your point? </p>

<p>edit: </p>

<p>to be more explicit... I usually implement a three column table... language, key, value... where ""value"" contains potentially foreign language words or phrases... ""language"" contains some language key and ""key"" is an english key (i.e. login.error.password.dup)... language and key are indexed...  </p>

<p>I've then built interfaces on a structure like this that shows each key with all its translations (values)... it can get fancy and include audit trails and ""dirty"" markers and all the other stuff you need to enable translators and data entry folk to make use of it..</p>

<p>Edit 2:</p>

<p>Now that you added the info about the JSTL tags, I understand a bit more... I've never done that myself.. but I found this old info on <a href=""http://www.theserverside.com/discussions/thread.tss?thread_id=27390"" rel=""nofollow"">theserverside</a>...</p>

<pre><code>HttpSession session = .. [get hold of the session] 
ResourceBundle bundle = new PropertyResourceBundle(toInputStream(myOwnProperties)) [toInputStream just stores the properties into an inputstream] 
Locale locale = .. [get hold of the locale]
javax.servlet.jsp.jstl.core.Config.set(session, Config.FMT_LOCALIZATION_CONTEXT, new LocalizationContext(bundle ,locale));
</code></pre>
",2031,danb,2031,danb,8/21/2008 4:21,8/21/2008 4:21,,,,0,,,
19377,2,,19295,8/21/2008 5:36,1,,"<p>We have a database table with key/language/term where key is a n integer and is a combined primary key together with language.</p>

<p>We are using Struts, so we ended up writing our own <em>PropertyMessageResources</em> implementation which allows us to do something like <code>&lt;bean:message key=""impressum.text"" /&gt;</code>.</p>

<p>It works very well and gives us the flexibility to do dynamically switch languages in the front-end as well as updating the translations on the fly.</p>
",198,david,,,,8/21/2008 5:36,,,,0,,,
32325,2,,19295,8/28/2008 13:49,11,,"<p>I finally got this working with danb's help above.</p>

<p>This is my resource bundle class and resource bundle control class.</p>

<p>I used this code from @[danb]'s.</p>

<pre><code>ResourceBundle bundle = ResourceBundle.getBundle(""AwesomeBundle"", locale, DbResourceBundle.getMyControl());
javax.servlet.jsp.jstl.core.Config.set(actionBeanContext.getRequest(), Config.FMT_LOCALIZATION_CONTEXT, new LocalizationContext(bundle, locale));
</code></pre>

<p>and wrote this class.</p>

<pre><code>public class DbResourceBundle extends ResourceBundle
{
    private Properties properties;

    public DbResourceBundle(Properties inProperties)
    {
    	properties = inProperties;
    }

    @Override
    @SuppressWarnings(value = { ""unchecked"" })
    public Enumeration&lt;String&gt; getKeys()
    {
    	return properties != null ? ((Enumeration&lt;String&gt;) properties.propertyNames()) : null;
    }

    @Override
    protected Object handleGetObject(String key)
    {
    	return properties.getProperty(key);
    }

    public static ResourceBundle.Control getMyControl()
    {
    	return new ResourceBundle.Control()
    	{

    		@Override
    		public List&lt;String&gt; getFormats(String baseName)
    		{
    			if (baseName == null)
    			{
    				throw new NullPointerException();
    			}
    			return Arrays.asList(""db"");
    		}

    		@Override
    		public ResourceBundle newBundle(String baseName, Locale locale, String format, ClassLoader loader, boolean reload) throws IllegalAccessException,
    		      InstantiationException, IOException
    		{
    			if ((baseName == null) || (locale == null) || (format == null) || (loader == null))
    				throw new NullPointerException();
    			ResourceBundle bundle = null;
    			if (format.equals(""db""))
    			{
    				Properties p = new Properties();
    				DataSource ds = (DataSource) ContextFactory.getApplicationContext().getBean(""clinicalDataSource"");
    				Connection con = null;
    				Statement s = null;
    				ResultSet rs = null;
    				try
    				{
    					con = ds.getConnection();
    					StringBuilder query = new StringBuilder();
    					query.append(""select label, value from i18n where bundle='"" + StringEscapeUtils.escapeSql(baseName) + ""' "");

    					if (locale != null)
    					{
    						if (StringUtils.isNotBlank(locale.getCountry()))
    						{
    							query.append(""and country='"" + escapeSql(locale.getCountry()) + ""' "");

    						}
    						if (StringUtils.isNotBlank(locale.getLanguage()))
    						{
    							query.append(""and language='"" + escapeSql(locale.getLanguage()) + ""' "");

    						}
    						if (StringUtils.isNotBlank(locale.getVariant()))
    						{
    							query.append(""and variant='"" + escapeSql(locale.getVariant()) + ""' "");

    						}
    					}
    					s = con.createStatement();
    					rs = s.executeQuery(query.toString());
    					while (rs.next())
    					{
    						p.setProperty(rs.getString(1), rs.getString(2));
    					}
    				}
    				catch (Exception e)
    				{
    					e.printStackTrace();
    					throw new RuntimeException(""Can not build properties: "" + e);
    				}
    				finally
    				{
    					DbUtils.closeQuietly(con, s, rs);
    				}
    				bundle = new DbResourceBundle(p);
    			}
    			return bundle;
    		}

    		@Override
    		public long getTimeToLive(String baseName, Locale locale)
    		{
    			return 1000 * 60 * 30;
    		}

    		@Override
    		public boolean needsReload(String baseName, Locale locale, String format, ClassLoader loader, ResourceBundle bundle, long loadTime)
    		{
    			return true;
    		}

    	};
    }
</code></pre>
",1310,ScArcher2,1310,ScArcher2,9/8/2008 21:56,9/8/2008 21:56,,,,0,,,
12210837,2,,19295,8/31/2012 7:34,0,,"<p>Actuly what ScArcher2 needed is davids response which is not marked a correct or helpfull.</p>

<p>The solution ScArcher2 chose to use is imo terrible mestake:) Loading ALL the translations at one time... in any bigger application its gonna kill it. Loading thousends of translations each request...</p>

<p>david's method is more commonly used in real production environments. 
Sometimes to limit db calls, which is with every message translated, you can create groups of translations by topic, functionality etc. to preload them. But this is little bit more complex and can be substituted with good cache system.</p>
",776464,,,,,8/31/2012 7:34,,,,1,,,
19351,2,,19347,8/21/2008 4:51,4,,"<p>If you already know Java/C# I'd recommend going directly to C instead of C++. According to the website, GLUT has the same bindings for C as C++ so you should be all set. Anyways, the best way to learn C is to purchase and read a copy of ""The C Programming Language"" and sit down with your C compiler and get your stuff to run.</p>
",658,Kyle,,,,8/21/2008 4:51,,,,0,,,
19356,2,,19347,8/21/2008 5:00,2,,"<p>Effective C++ by Scott Meyers is a great book to help you learn C++.  Gives you an overview of the language and introduces a lot of key concepts that you will use throughout the development of basically any C++ program.</p>
",2016,Magic Hat,,,,8/21/2008 5:00,,,,0,,,
19372,2,,19347,8/21/2008 5:25,8,,"<p>Yeah, I got bit by the same bug.  The university tended to lean on Java, and then allowed you to choose the language you wanted to work with during projects.</p>

<p>The best way is to just jump in. Start small, take baby steps, and just Google things that confuse you when you get there. Also find projects that have released their source code. See how they structure their programs. Basically, just tinker with concepts.  There is plenty of information around the web.</p>

<p>Make it fun and grab a <a href=""http://rads.stackoverflow.com/amzn/click/1598633600"" rel=""nofollow"">C++ game development book</a> so it doesn't become mind numbing too quickly. </p>

<p>Here's some places that I found useful while learning</p>

<p><a href=""http://www.cprogramming.com/"" rel=""nofollow""><a href=""http://www.cprogramming.com/"" rel=""nofollow"">http://www.cprogramming.com/</a></a></p>

<p><a href=""http://www.wikipedia.com"" rel=""nofollow""><a href=""http://www.wikipedia.com"" rel=""nofollow"">http://www.wikipedia.com</a></a></p>

<p><a href=""http://www.cplusplus.com/"" rel=""nofollow""><a href=""http://www.cplusplus.com/"" rel=""nofollow"">http://www.cplusplus.com/</a></a></p>
",568,David McGraw,568,David McGraw,8/21/2008 5:30,8/21/2008 5:30,,,,0,,,
19384,2,,19347,8/21/2008 5:47,2,,"<blockquote>
  <p>Effective C++ by Scott Meyers is a great book to help you learn C++. Gives you an overview of the language and introduces a lot of key concepts that you will use throughout the development of basically any C++ program.</p>
</blockquote>

<p>I love this book in all 3 editions, and it was one of the books in a class I had as a Senior at UT, but it's just not a starting book.  You can become comfortable in C++ with a lot less, though you certainly won't be one with the compiler until you have read Meyer's work.  </p>

<p>I don't know if it's still in print but I found <strong>Navigating C++</strong> usefull, but I was also very comfortable with pointers from Pascal.  Err of course I am forgetting that 15 years ago you had to learn what OOP was, now it's a little more assumed.  So perhaps Meyer's is not out of line.  Thoughts? </p>
",1327,Dan,,,,8/21/2008 5:47,,,,0,,,
19399,2,,19347,8/21/2008 6:11,2,,"<p>Wikipedia has an article on <a href=""http://en.wikipedia.org/wiki/Comparison_of_Java_and_C%2B%2B"" rel=""nofollow"">comparisons between Java and C++</a>.</p>

<p>You don't have to worry about checked exceptions in C++, but you do need to know about <a href=""http://en.wikipedia.org/wiki/Const_correctness"" rel=""nofollow"">const correctness</a>.</p>
",1659,marxidad,,,,8/21/2008 6:11,,,,0,,,
19439,2,,19347,8/21/2008 7:19,2,,"<p>There are two main differences: the syntax, and memory management.</p>

<p>In C++ you have pointers, which are more powerful (or less powerful depending on your interpretation of power) object references, which you already know about from Java.</p>

<p>In Java you might do this:</p>

<pre><code>Thing mything = new Thing(); // mything is an object reference
mything.method();
</code></pre>

<p>In C++ you would do this:</p>

<pre><code>Thing * mything = new Thing(); // mything is an object pointer
mything-&gt;method();
delete mything;
</code></pre>

<p>The syntactical difference is obvious: '->' instead of '.' when calling an object method from a pointer to an object. In C++, you have to free the memory explicitly when you are done with an object. At the end of the day you are doing the same thing in C++ and Java, instantiating objects and calling methods, putting useless semicolons at the end of every line, etc. Is it any wonder that Python is becoming so popular?:</p>

<pre><code>mything = Thing() # mything is whatever I want it to be
mything.method()
</code></pre>

<p>Skimming through any half decent C++ text will help you fill in the rest of the details.</p>
",1892,steveth45,,,,8/21/2008 7:19,,,,0,,,
19522,2,,19347,8/21/2008 9:26,2,,"<p>I also thoroughly recommend Bruce Eckel's <a href=""http://mindview.net/Books/TICPP/ThinkingInCPP2e.html"" rel=""nofollow"">Thinking in C++</a>. A fantastic book for already experienced programmers that want to get into the C++ mindset. </p>

<p>He is kind enough to make electronic versions of his books <a href=""http://mindview.net/Books/DownloadSites/"" rel=""nofollow"">available for free</a>.</p>
",1820,Cheekysoft,,,,8/21/2008 9:26,,,,0,,,
20733,2,,19347,8/21/2008 18:36,2,,"<p>I strongly recommend that anyone learning C++ reads Stroustrups ""The C++ Programming Language.""  Meyers and Eckel have great stuff, but nothing beats learning from the guy who decided what the language should be and how he intended for it to be used.</p>
",1175,Kristopher Johnson,,,,8/21/2008 18:36,,,,0,,,
21153,2,,19347,8/21/2008 20:52,2,,"<p>I had the exact same issue.  The only book I was able to find was <a href=""http://rads.stackoverflow.com/amzn/click/1590596080"" rel=""nofollow"">""Pro Visual C++ 2005 for C# Developers"" by Dean C. Wills</a>.  It's a good read with excellent examples, and I think the angle from which the book comes is probably what you're looking for.</p>
",324,adeel825,,,,8/21/2008 20:52,,,,0,,,
9797533,2,,19347,3/21/2012 1:41,1,,"<p>You will need a completely differnt feeling for memory handling. Also think about freeing everything you don't need anymore. In Java and C# you just let go of your objects and the memory gets tidy up for you - you can't do that in CPP</p>
",643742,,,,,3/21/2012 1:41,,,,0,,,
19796,2,,19766,8/21/2008 13:04,8,,"<p>I'd probably be looking to use a <em>JTable</em> rather than a <em>JList</em> and since the default rendering of a checkbox is rather ugly, I'd probably be looking to drop in a custom <em>TableModel</em>, <em>CellRenderer</em> and <em>CellEditor</em> to represent a boolean value. Of course, I would imagine this has been done a bajillion times already. Sun has <a href=""http://java.sun.com/docs/books/tutorial/uiswing/components/table.html"">good examples</a>.</p>
",1030,ninesided,,,,8/21/2008 13:04,,,,0,,,
19804,2,,19766,8/21/2008 13:05,12,,"<p>Create a custom <code>ListCellRenderer</code> and asign it to the <code>JList</code>.</p>

<p>This custom <code>ListCellRenderer</code> must return a <code>JCheckbox</code> in the implementantion of <code>getListCellRendererComponent(...)</code> method.</p>

<p>But this <code>JCheckbox</code> will not be editable, is a simple paint in the screen is up to you to choose when this <code>JCheckbox</code> must be 'ticked' or not, </p>

<p>For example, show it ticked when the row is selected (parameter <code>isSelected</code>), but this way the check status will no be mantained if the selection changes. Its better to show it checked consulting the data below the <code>ListModel</code>, but then is up to you to implement the method who changes the check status of the data, and notify the change to the <code>JList</code> to be repainted.</p>

<p>I Will post sample code later if you need it</p>

<p><a href=""http://java.sun.com/javase/6/docs/api/javax/swing/ListCellRenderer.html"">ListCellRenderer</a></p>
",518,Telcontar,708434,,3/12/2012 13:16,3/12/2012 13:16,,,,0,,,
19840,2,,19766,8/21/2008 13:18,3,,"<p>Odds are good w/ Java that someone has already implemented the widget or utility you need. Part of the benefits of a large OSS community. No need to reinvent the wheel unless you really want to do it yourself. In this case it would be a good learning exercise in CellRenderers and Editors.</p>

<p>My project has had great success with JIDE. The component you want, a Check Box List, is in the JIDE Common Layer (which is OSS and hosted on java.net). The commercial stuff is good too, but you don't need it.</p>

<p><a href=""http://www.jidesoft.com/products/oss.htm"" rel=""nofollow"">http://www.jidesoft.com/products/oss.htm</a>
https://jide-oss.dev.java.net/</p>
",287,basszero,,,,8/21/2008 13:18,,,,0,,,
1966151,2,,19766,12/27/2009 15:07,14,,"<p>A wonderful answer is this <a href=""http://www.devx.com/tips/Tip/5342"" rel=""nofollow""><code>CheckBoxList</code></a>. It implements Telcontar's answer (though 3 years before :)... I'm using it in Java 1.6 with no problems. I've also added an <code>addCheckbox</code> method like this (surely could be shorter, haven't used Java in a while):</p>

<pre><code>public void addCheckbox(JCheckBox checkBox) {
    ListModel currentList = this.getModel();
    JCheckBox[] newList = new JCheckBox[currentList.getSize() + 1];
    for (int i = 0; i &lt; currentList.getSize(); i++) {
        newList[i] = (JCheckBox) currentList.getElementAt(i);
    }
    newList[newList.length - 1] = checkBox;
    setListData(newList);
}
</code></pre>

<p>I tried out the demo for the Jidesoft stuff, playing with the <code>CheckBoxList</code> I encountered some problems (behaviors that didn't work). I'll modify this answer if I find problems with the <code>CheckBoxList</code> I linked to.</p>
",8047,,707111,,6/14/2013 13:22,6/14/2013 13:22,,,,3,,,
18803557,2,,19766,9/14/2013 15:56,1,,"<p>I recommend you use a JPanel with a GridLayout of 1 column. Add the checkBoxes to the JPanel, and set the JPanel as the data source of a JScrollPane. And to get the selected CheckBoxes, just call the getComponents() of the JPanel to get the CheckBoxes.</p>
",2779549,,,,,9/14/2013 15:56,,,,0,,,
20154,2,,19838,8/21/2008 14:53,10,,"<p>The concept of closures requires the concept of contexts. C's context is based on the stack and the registers of the CPU, so to create a block/closure, you need to be able to manipulate the stack pointer in a correct (and reentrant) way, and store/restore registers as needed.</p>

<p>The way this is done by interpreters or virtual machines is to have a <code>context</code> structure or something similar, and not use the stack and registers directly. This structure keeps track of a stack and optionally some registers, if you're designing a register based VM. At least, that's the simplest way to do it (though slightly less performant than actually mapping things correctly).</p>
",2018,wvdschel,39992,,12/26/2011 2:00,12/26/2011 2:00,,,,0,,,
22164,2,,19838,8/22/2008 12:07,2,,"<p>There's a good set of slides on Ruby Blocks as part of the ""Rails with Passion"" course:</p>

<p><a href=""http://www.javapassion.com/rubyonrails/ruby_blocks.pdf"" rel=""nofollow"">Ruby_Blocks.pdf</a></p>

<p>This covers representing a block, how they get passed arguments and executed, and even further into things like Proc objects.  It's very clearly explained.</p>

<p>It might then be of interest to look at how the JRuby guys handled these in their parsing to Java.  Take a look at the source at <a href=""http://svn.codehaus.org/jruby/"" rel=""nofollow"">codehaus</a>.</p>
",2455,Andrew Harmel-Law,,,,8/22/2008 12:07,,,,0,,,
38105,2,,19838,9/1/2008 16:18,3,,"<p>I haven't actually implemented any of this, so take it with a sack of salt.</p>

<p>There are two parts to a closure: the data environment and the code environment. Like you said, you can probably pass a void* to handle references to data. You could probably use setjmp and longjmp to implement the non-linear control flow jumps that the Ruby break requires. </p>

<p>If you want closures you should probably be programming in a language that actually supports them. :-)</p>

<p>UPDATE: Interesting things are happening in Clang. They've prototyped a closure for C. <a href=""http://lists.cs.uiuc.edu/pipermail/cfe-dev/2008-August/002670.html"" rel=""nofollow"">http://lists.cs.uiuc.edu/pipermail/cfe-dev/2008-August/002670.html</a> might prove to be interesting reading.</p>
",1386292,Pramod,1386292,Pramod,9/4/2008 4:57,9/4/2008 4:57,,,,0,,,
19898,2,,19893,8/21/2008 13:37,3,,"<p>Maybe encode them into a known set - something like base 64 is a popular choice.</p>
",1951,mercutio,,,,8/21/2008 13:37,,,,0,,,
19903,2,,19893,8/21/2008 13:37,4,,"<p>Try Base64 encoding/decoding your binary data. Also look into CDATA sections</p>
",287,basszero,,,,8/21/2008 13:37,,,,0,,,
19904,2,,19893,8/21/2008 13:37,109,,"<p>You could encode the binary data using base64 and put it into a Base64 element; the below article is a pretty good one on the subject.</p>

<p><a href=""http://www.xml.com/pub/a/98/07/binary/binary.html"">Handling Binary Data in XML Documents</a></p>
",35,Greg Hurlman,35,Greg Hurlman,9/11/2008 14:08,9/11/2008 14:08,,,,0,,,
19909,2,,19893,8/21/2008 13:38,4,,"<p>I usually encode the binary data with <a href=""http://en.wikipedia.org/wiki/Base64"" rel=""nofollow"">MIME Base64</a> or <a href=""http://tools.ietf.org/html/rfc3986"" rel=""nofollow"">URL encoding</a>.</p>
",1709,Anders Sandvig,,,,8/21/2008 13:38,,,,0,,,
19939,2,,19893,8/21/2008 13:46,103,,"<p>XML is so versatile...</p>

<pre><code>&lt;DATA&gt;
  &lt;BINARY&gt;
    &lt;BIT index=""0""&gt;0&lt;/BIT&gt;
    &lt;BIT index=""1""&gt;0&lt;/BIT&gt;
    &lt;BIT index=""2""&gt;1&lt;/BIT&gt;
    ...
    &lt;BIT index=""n""&gt;1&lt;/BIT&gt;
  &lt;/BINARY&gt;
&lt;/DATA&gt;
</code></pre>

<p>XML is like violence - If it doesn't solve your problem, you're not using enough of it.</p>

<p>EDIT:</p>

<p>BTW: Base64 + CDATA is probably the best solution</p>

<p>(EDIT2:<br />
Whoever upmods me, please also upmod the real answer. We don't want any poor soul to come here and actually implement my method because it was the highest ranked on SO, right?)</p>
",1870,Mo,1870,Mo,8/21/2008 14:18,8/21/2008 14:18,,,,22,,,
20646,2,,19893,8/21/2008 17:44,12,,"<p>Base64 is indeed the right answer but CDATA is not, that's basically saying: ""this could be anything"", however it must <strong>not</strong> be just anything, it has to be Base64 encoded binary data. XML Schema defines <a href=""http://www.w3.org/TR/xmlschema-2/#base64Binary"">Base 64 binary as a primitive datatype</a> which you can use in your xsd.</p>
",1996,Boris Terzic,,,,8/21/2008 17:44,,,,0,,,
36955,2,,19893,8/31/2008 16:52,3,,"<p>You can also <a href=""http://en.wikipedia.org/wiki/Uuencode"" rel=""nofollow"">Uuencode</a> you original binary data. This format is a bit older but it does the same thing as base63 encoding. </p>
",3885,Andrei,,,,8/31/2008 16:52,,,,0,,,
3156135,2,,19893,7/1/2010 8:31,4,,"<p>Any <a href=""http://en.wikipedia.org/wiki/Binary-to-text_encoding"" rel=""nofollow"">binary-to-text encoding</a> will do the trick. I use something like that</p>

<pre><code>&lt;data encoding=""yEnc&gt;
&lt;![CDATA[ encoded binary data ]]&gt;
&lt;/data&gt;
</code></pre>
",293933,,,,,7/1/2010 8:31,,,,0,,,
3400927,2,,19893,8/3/2010 21:35,5,,"<p>I had this problem just last week. I had to serialize a PDF file and send it, inside an XML file, to a server.</p>

<p>If you're using .NET, you can convert a binary file directly to a base64 string and stick it inside an XML element.</p>

<pre><code>string base64 = Convert.ToBase64String(File.ReadAllBytes(fileName));
</code></pre>

<p>Or, there is a method built right into the XmlWriter object. In my particular case, I had to include Microsoft's datatype namespace:</p>

<pre><code>StringBuilder sb = new StringBuilder();
System.Xml.XmlWriter xw = XmlWriter.Create(sb);
xw.WriteStartElement(""doc"");
xw.WriteStartElement(""serialized_binary"");
xw.WriteAttributeString(""types"", ""dt"", ""urn:schemas-microsoft-com:datatypes"", ""bin.base64"");
byte[] b = File.ReadAllBytes(fileName);
xw.WriteBase64(b, 0, b.Length);
xw.WriteEndElement();
xw.WriteEndElement();
string abc = sb.ToString();
</code></pre>

<p>The string abc looks something that looks like this:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-16""?&gt;
&lt;doc&gt;
    &lt;serialized_binary types:dt=""bin.base64"" xmlns:types=""urn:schemas-microsoft-com:datatypes""&gt;
        JVBERi0xLjMKJaqrrK0KNCAwIG9iago8PCAvVHlwZSAvSW5mbw...(plus lots more)
    &lt;/serialized_binary&gt;
&lt;/doc&gt;
</code></pre>
",2055692,,,,,8/3/2010 21:35,,,,0,,,
3401803,2,,19893,8/4/2010 0:41,0,,"<p>Here's a good example of how to proceed <a href=""http://xmpp.org/extensions/xep-0239.html"" rel=""nofollow"">XEP-0239</a></p>

<p>PS: don't forget to read <a href=""http://stackoverflow.com/questions/19893/how-do-you-embed-binary-data-in-xml/19939#19939"">Mo's answer</a>.</p>

<p>PS2: read the NOTICE section on the XEP.</p>
",368544,,,,,8/4/2010 0:41,,,,0,,,
9326197,2,,19893,2/17/2012 10:01,3,,"<p>Do not use base64 encoding as it increases the amount of data you need to store by at least 40%. Rather use other encoding methods like yEnc.</p>
",1215919,,,,,2/17/2012 10:01,,,,1,,,
17478845,2,,19893,7/4/2013 22:32,0,,"<p>Base64 overhead is 33%.</p>

<p><a href=""https://github.com/kriswebdev/BaseXML/blob/master/README.md"" rel=""nofollow"">BaseXML</a> for XML1.0 <strong>overhead is only 20%</strong>. But it's not a standard and only have a C implementation yet. Check it out if you're concerned with data size. Note that however browsers tends to implement compression so that it is less needed.</p>

<p>I developed it after the discussion in this thread: <a href=""http://stackoverflow.com/questions/17301940/encoding-binary-data-within-xml-alternatives-to-base64/17354584#17354584"">Encoding binary data within XML : alternatives to base64</a>.</p>
",2227298,,,,,7/4/2013 22:32,,,,0,,,
19967,2,,19952,8/21/2008 13:57,0,,"<p>You should find your answer in the <a href=""http://java.sun.com/docs/books/jls/third_edition/html/j3TOC.html"" rel=""nofollow"">Java language specification</a>.</p>

<p>You have forgot static method call, method call inside parameters...</p>
",1730,Nicolas,,,,8/21/2008 13:57,,,,0,,,
19973,2,,19952,8/21/2008 13:59,0,,"<p>Calling a method using reflection (the name of the method is in a string).</p>
",1065,kokos,,,,8/21/2008 13:59,,,,0,,,
19983,2,,19952,8/21/2008 14:01,2,,"<p>You could use the <a href=""http://jakarta.apache.org/bcel/index.html"" rel=""nofollow"">Byte Code Engineering Library</a> with binaries. You can use a <a href=""http://jakarta.apache.org/bcel/apidocs/org/apache/bcel/classfile/DescendingVisitor.html"" rel=""nofollow"">DescendingVisitor</a> to visit a class' members and references. I've used it to <a href=""http://illegalargumentexception.blogspot.com/2008/04/java-finding-binary-class-dependencies.html"" rel=""nofollow"">find class dependencies</a>.</p>

<p>Alternatively, you could reuse some model of the source files. I'm pretty sure the Java editor in the <a href=""http://www.eclipse.org/jdt/"" rel=""nofollow"">Eclipse JDT</a> is backed by some form of model.</p>
",304,McDowell,,,,8/21/2008 14:01,,,,0,,,
19998,2,,19952,8/21/2008 14:05,0,,"<p>Does M include calls to its own methods?  Or calls to inner classes? For instance:</p>

<pre><code>class J {
  a() { }
  b() { this.a(); }
  c() { jj.aa(); }
  d() { i.k(); }
  e() { this.f().a(); }
  f() { return this; }
  g() { i.m().n(); }

  class JJ {
    aa() { a(); }
  }
}
</code></pre>

<p>What would the M value of this be?  There's only three function calls to a method not defined in this class (the calls in the d() and g() functions).  Do you want to include calls to inner classes, or calls to the main class made in the inner class?  Do you want to include calls to other methods on the same class?</p>

<p>If you're looking at any method calls, regardless of the source, then a regex could probably work, but would be tricky to get right (does your regex properly ignore strings that contain method-call like contents?  Does it handle constructor calls properly?).  If you care about the source of the method call then regexes probably won't get you what you want.  You'd need to use reflection (though unfortunately I don't know enough about reflection to be helpful there).</p>
",1409,Herms,,,,8/21/2008 14:05,,,,0,,,
20681,2,,20003,8/21/2008 18:06,3,,"<p>I think you're better off flattening your directory structure.  Perhaps you want to come up with a naming convention for the directories such that they sort nicely when viewing all of the projects, but ultimately I don't think all of that extra hierarchy is necessary.</p>

<p>Assuming you're using Eclipse as your IDE all of the projects are going to end up in a flat list once you import them anyway so you don't really gain anything from the additional sub directories.  That in addition to the fact that the configuration is so much simpler without all the extra hierarchy makes the choice pretty clear in my mind.</p>

<p>You might also want to consider combining some of the modules.  I know nothing about your app or domain, but it seems like a lot of those leaf level modules might be better suited as just packages or sets of packages inside another top level module.  I'm all for keeping jars cohesive, but it can be taken too far sometimes.</p>
",1247,Mike Deck,,,,8/21/2008 18:06,,,,0,,,
20682,2,,20003,8/21/2008 18:07,13,,"<p>We have a largish application (160+ OSGi bundles where each bundle is a Maven module) and the lesson we learned, and continue to learn, is that flat is better. The problem with encoding semantics in your hierarchy is that you lose flexibility. A module that is 100% say ""communication"" today may be partly ""service"" tomorrow and then you'll need to be moving things around in your repository and that will break all sorts of scripts, documentation, references, etc.</p>

<p>So I would recommend a flat structure and to encode the semantics in another place (say for example an IDE workspace or documentation).</p>

<p>I've answered a question about version control layout in some detail <a href=""http://stackoverflow.com/questions/16829/structure-of-projects-in-version-control#16915"" rel=""nofollow"">with examples at another question</a>, it may be relevant to your situation.</p>
",1996,Boris Terzic,1996,,4/8/2010 10:53,4/8/2010 10:53,,,,0,,,
21240,2,,20034,8/21/2008 21:36,-1,,"<p>I don't work in the games industry, but it sounds to me like this will do the same thing for video games as the Quake and Half-Life engines did. That is they will promote getting young developers interested in the industry and promote development of indie games. </p>

<p>From what I can tell, video game companies do not reuse most of their code, because if they do it implies that their new game is just a rehash of an old one. Everyone wants a cool new physics engine, better graphics, new ways to play the game. Most video game engines and frameworks are made for a specific scenario and thus are not very bendable to other situations. </p>

<p>Maybe Darkstar will get it right though, but I kinda doubt it, since generalizing only works for so much.</p>
",1063,icco,,,,8/21/2008 21:36,,,,1,,,
21263,2,,20034,8/21/2008 21:46,2,,"<blockquote>
  <p>From what I can tell, video game companies do not reuse most of their code, because if they do it implies that their new game is just a rehash of an old one.</p>
</blockquote>

<p>Um... if you're referring to the long tail of video game companies, maybe. Within a company that has had a series of successful games, there is usually some modicum of reuse. Major hardware changes can result in ditching a lot of work, but it really depends on the company.</p>
",1799,Mat Noguchi,142162,,7/3/2012 14:54,7/3/2012 14:54,,,,0,,,
