255594,A,29357,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2008-11-01 06:50:00,NULL,E,,"<p>Putting to one side questions of protecting against physical tampering (e.g. of the underlying database), since you've stipulated that physical security is not the present concern...</p>

<p>I think the primary consideration is how to ensure that a given voter votes only once. At a paper poll, each registered voter is restricted to a particular booth/location and verification is done by name+SSN and a signature.</p>

<p>You might need a high resolution digital signature capture and therefore a touchscreen capture peripheral or a touch screen terminal.  A more sophisticated approach would be a biometric scanner, but that would require government records of thumb/finger prints or retinal scan - I can already see the privacy advocates lining up at the lawyer's offices.</p>

<p>Another approach would be for the voter ""registrar office"" to issue digital keys to each voter prior to the election - a (relatively) short (cryptographically strong) random alpha/numeric key that is entered with the voter's name and/or SSN into the application. Knowledge of that key is required for that particular voter in that particular election.  These keys would be issued by post in tamper-evident envelopes, like those used by banks for postal confirmation of wire transfers and delivery of PIN numbers.  The key must include checksum data so that the user can have the entry of it immediately validated and it should be in groups of 4, so something like XXXX-XXXX-XXXX-CCCC.</p>

<p>Any other ""secret"" knowledge, such as SSN, is likely too easily discovered for a large percentage of the population (though we don't seem to be able to make credit-granting organizations understand this), and therefore is unsuitable for authentication.</p>

<p>Vote counting can be done by generating a public key encrypted data file which is transferred (by sneaker net?) to the central system.  This must include the ""voting booth"" identity information and a record for each voter including their SSN and the digital key (or signature, or biometric data).  Votes with invalid keys are eliminated.  Multiple votes with the same key and same votes are treated as a single vote for that candidate.  Multiple votes with the same key and different votes are flagged for fraud investigation (with the constituent contacted by phone, issued a new key, and directed to revote).</p>
",,NULL,@
256156,A,29357,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-11-01 21:44:00,NULL,E,,"<p>My company did lately app with very strong security. Maybe it helps.</p>

<h1>Our app</h1>

<p>It was java EE app. </p>

<p>Architecture is following:</p>

<ol>
<li>Client computer has a cryptography package.  </li>
<li>Dirty serwer that stores <em>encrypted</em> user input and output</li>
<li>Clean serwer that is not accesible from outside that stores keys and decrypted data. </li>
</ol>

<p>Users are issued cryptography cards (you may want to use something less safe - eg. pgp), and are required by jsp pages to encrypt with them all input. Page contains component that connects to cryctography app, asks user for key passphrase, encrypts it with server public key and signs it with user private key, then submits. </p>

<p>Data is stored in external server then transferred to internal server, where it is decrypted and signature is verified, then data is processed and reencrypted, then it is sent to dirty server, and then user may get it. </p>

<p>So even if someone cracked the dirty server (even get hold of database) he would get mostly useless data. </p>

<h1>Your app</h1>

<p>I'd send encrypted and signed votes to server. It would assert two things:</p>

<ol>
<li>You know who sent the vote </li>
<li>Noone wil be able to know what the vote was. </li>
</ol>

<p>Then get data from server, assert that everyone voted at most once count the votes, voila!</p>
",,NULL,@
645162,A,29357,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2009-03-14 01:45:00,NULL,E,,"<p>Your problem is that you need to identify the user reliably, so that you can prevent them from re-voting and accessing each others votes. </p>

<p>This is not any different from any other desktop application that requires authentication (and potentially authorization). If your voters are a closed group on a network with user accounts, you could integrate with the directory and require users to log in. </p>

<p>If voters do not have network user accounts, this is where it gets interesting. Each user will still need to authenticate with the application. You could generate accounts with passwords in the application and distribute this information securely prior to voting. Your application could ask users to select a password when the access the application for the first time.</p>

<p>Without knowing the specifics, it is hard give a more specific answer.</p>
",,NULL,@
1091088,A,29357,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2009-07-07 08:48:00,NULL,E,,"<p>You are aware that electronic voting is an unsolved research problem? Large scale fraud should take a large effort.</p>
",,NULL,@
29434,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,7,0,7,180558595,,27387200000,0,html,2008-08-27 03:10:00,NULL,E,,"<p>'Jigloo' is a very cool GUI designer.  It is not free for commercial use however.
It auto-generates code and allows for custom editing of the code it creates.</p>

<p><a href=""http://www.cloudgarden.com/jigloo/"" rel=""nofollow"">http://www.cloudgarden.com/jigloo/</a></p>
",,NULL,@
29640,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,6,0,6,180558595,,27387200000,0,html,2008-08-27 06:51:00,NULL,E,,"<p>Another good GUI designer for Eclipse is <a href=""http://www.windowbuilderpro.com/"">Window Builder Pro</a>. Like Jigloo, it's not free for commercial use.</p>

<p>It allows you to design user interfaces for Swing, SWT and even the Google Web Toolkit (GWT).</p>
",,NULL,@
31961,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,,27387200000,0,html,2008-08-28 10:11:00,NULL,E,,"<p><a href=""http://www.eclipse.org/vep/WebContent/main.php"" rel=""nofollow"">Visual Editor</a> is a good choice.</p>

<p>It generates <em>very</em> clean code, with no ""layout"" files beside of your sourcen using a simple but convenient pattern. It's very easy to patch the generated code and directly see the result.
There are some stability problems (some times, the preview window does not refresh anymore...), but nothing that a ""clean Project"" can't fix...</p>
",,NULL,@
56093,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-09-11 09:03:00,NULL,E,,"<p>I use GWTDesigner <a href=""http://www.instantiations.com/gwtdesigner/"" rel=""nofollow"">http://www.instantiations.com/gwtdesigner/</a> which is not free but works well. Best of all, their customer support is top notch - very responsive.</p>
",,NULL,@
63177,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-09-15 14:05:00,NULL,E,,"<p>GWT Designer is very good and allows for rapid development of GWT websites. (<a href=""http://www.instantiations.com/gwtdesigner/"" rel=""nofollow"">http://www.instantiations.com/gwtdesigner/</a>)</p>
",,NULL,@
173051,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-10-06 02:25:00,NULL,E,,"<p>well check out the eclipse distro easyeclipse at <a href=""http://www.easyeclipse.org/site/home/"" rel=""nofollow"">EasyEclipse</a>. it has Visual editor project already added as a plugin, so no hassles of eclipse version compatibility.Plus the eclipse help section has a tutorial on VE.</p>
",,NULL,@
333531,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,13,0,13,180558595,,27387200000,0,html,2008-12-02 10:11:00,NULL,E,,"<p>Look at my plugin for developing swing application. It is as easy as that of netbeans':
<a href=""http://code.google.com/p/visualswing4eclipse/"" rel=""nofollow"">http://code.google.com/p/visualswing4eclipse/</a></p>
",,NULL,@
2432259,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2010-03-12 11:11:00,NULL,E,,"<p>It's not free or open source. But you can give Intellij Idea's <a href=""http://www.jetbrains.com/idea/features/gui_builder.html"" rel=""nofollow"">SWING GUI designer</a> a try.</p>
",,NULL,@
2454168,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,,27387200000,0,html,2010-03-16 12:14:00,NULL,E,,"<p>visualswing4eclipse looks good but the eclipse update URL didn't work for me (I raised ticket 137)</p>

<p>I was only able to install a previous version. Here's a url in case anyone wants it:
<a href=""http://visualswing4eclipse.googlecode.com/svn-history/r858/trunk/org.dyno.visual.swing.site/site.xml"" rel=""nofollow"">http://visualswing4eclipse.googlecode.com/svn-history/r858/trunk/org.dyno.visual.swing.site/site.xml</a></p>

<p>The plugin actually looks very good.</p>
",,NULL,@
3467112,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,,27387200000,0,html,2010-08-12 11:27:00,NULL,E,,"<p>Old question, but have you checked out <a href=""http://www.formdev.com/jformdesigner/doc/ides/eclipse/"" rel=""nofollow"">JFormDesigner</a>?</p>
",,NULL,@
3811404,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,54,0,54,180558595,,27387200000,0,html,2010-09-28 09:31:00,NULL,E,,"<p>Here is a quite good but old comparison <a href=""http://wiki.computerwoche.de/doku.php/programmierung/gui-builder_fuer_eclipse"" rel=""nofollow"">http://wiki.computerwoche.de/doku.php/programmierung/gui-builder_fuer_eclipse</a>
Window Builder Pro is now free at Google Web Toolkit</p>
",,NULL,@
3816214,A,29426,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,72,0,72,180558595,,27387200000,0,html,2010-09-28 19:12:00,2012-06-10 23:23:00,E,,"<p><a href=""https://developers.google.com/java-dev-tools/wbpro/"">Window Builder Pro</a> is a great GUI Designer for eclipse and is now offered for free by google.</p>
",,NULL,@
29573,A,29461,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,7,0,7,180558595,,27387200000,0,html,2008-08-27 05:11:00,NULL,E,,"<p>I don't know anything about groovy so in a sense I've qualified to answer this...</p>

<p>I would want you to:</p>

<ul>
<li>Tell me why I would want to use Scripting (in general) as opposed to Java-- what does it let me do quicker (as in development time), what does it make more readable. Give tantalising examples of ways I can use chunks of scripting in my mostly Java app. You want to make this relevant to Java devs moreso than tech-junkies.</li>
<li>With that out of the way, why Groovy? Why not Ruby, Python or whatever (which are all runnable on the JVM).</li>
<li>Don't show me syntax that Java can already do (if statements, loops etc) or if you do make it quick. It's as boring as hell to watch someone walk through language syntax 101 for 20min.
<ul>
<li>For syntax that has a comparible feature in Java maybe show them side by side quickly.</li>
<li>For syntax that is not in Java (closures etc) you can talk to them in a bit more detail.</li>
</ul></li>
<li>Remember those examples from the first point. Show me one, fully working (or at least looking like it is).</li>
<li>At the end have question time. That is <strong>crazy</strong> important, and with that comes a burden on you to be a psuedo-guru :P.</li>
</ul>

<p>I'm not sure about how the Java6 scripting support works but I'm fairly sure it can be made secure. I remember something about defining the API the script can use before it's run.</p>

<p>If this is the case then an example you could show would be some thick-client application (e.g. a music player) where users can write their own scripts with an API you provide them in Groovy which allows them to script their app in interesting and secure ways (e.g. creating custom columns in the playlist)</p>
",,NULL,@
29983,A,29461,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,7,0,7,180558595,,27387200000,0,html,2008-08-27 12:30:00,NULL,E,,"<p>I'd go for:</p>

<ol>
<li>Closures</li>
<li>Duck typing</li>
<li>Builders (XML builder and slurper)</li>
<li>GStrings</li>
<li>Grails </li>
</ol>
",,NULL,@
30031,A,29461,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-08-27 13:07:00,NULL,E,,"<p>Include an example of how making Java code more groovy takes away soooo much code. Wait for them to pick their jaws up off of the floor before continuing. Scott Davis has a simple example at the beginning of Groovy Recipes that takes 35 lines of Java or 3 lines of Groovy.</p>
",,NULL,@
49122,A,29461,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-09-08 03:21:00,NULL,E,,"<p>You should definitely show them how to create a quick Grails application.  Two domain classes that are related.  Build a basic CRUD app.  Explain that tables are being created behind the scenes using GORM(Hibernate).  Then explain that you can create a war file and deploy it as you would any other Java war file. You can also add Grails/Groovy to an existing Java/JSP project so it doesn't require a huge commitment or paradigm change.  </p>

<p>Groovy/Grails is simply Ruby/Rails for Java people. I'd cover the plugins for Netbeans/Eclipse too.  Groovy/Grails are just now getting full support in the major IDE's.</p>

<p>Finally, if you can find a good diagram that shows how Grails is built on top of Spring, Hibernate, Quartz, Sitemesh and Groovy, I think people will understand that there is a treasure chest waiting to be unlocked.</p>
",,NULL,@
49135,A,29461,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-09-08 03:50:00,NULL,E,,"<p>I'd mention the following things in addition to what has already been stated:</p>

<ul>
<li>GDK - extensions/additions to existing JDK classes</li>
<li>Interaction between Groovy and Java code (basically a non-issue)</li>
<li>Compiling Groovy code to Java .class files</li>
<li>XML parsing and mechanisms for accessing document content</li>
</ul>

<p>One thing I like doing with Groovy is implementing an interface defined in Java as a map from method names to closures. It's a cool thing you can do with Groovy, but probably well beyond an introductory presentation though.</p>
",,NULL,@
430695,A,29461,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2009-01-10 07:04:00,NULL,E,,"<p>[More of a comment than an answer] Les, Nicely done on the Groovy presentation.  Going through it reminded me of a dozen features of Groovy that I forgot about.  (I'm pretty good at Groovy, but it's so rich with features...)  I'm going to use your presentation slides like flashcards until I learn it all.  Thanks.</p>
",,NULL,@
430723,A,29461,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2009-01-10 07:54:00,NULL,E,,"<p>here is a recent presentation of groovy and grails that seems representative: <a href=""http://jshingler.blogspot.com/2009/01/codemash-2009-groovy-and-grails.html"" rel=""nofollow"">http://jshingler.blogspot.com/2009/01/codemash-2009-groovy-and-grails.html</a></p>
",,NULL,@
29524,A,29505,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,5,0,5,180558595,,27387200000,0,html,2008-08-27 04:35:00,2008-08-27 05:58:00,E,,"<p>Generally, no.</p>

<p>The stream format for Java serialization is defined <a href=""http://java.sun.com/j2se/1.4/pdf/serial-spec.pdf"" rel=""nofollow"">in this document</a>, but you need access to the original class definitions (and a Java runtime to load them into) to turn the stream data back into something approaching the original objects. For example, classes may define writeObject() and readObject() methods to customise their own serialized form.</p>

<p>(<strong>edit:</strong> lubos hasko suggests having a little java program to deserialize the objects in front of Python, but the problem is that for this to work, your ""little java program"" needs to load the same versions of all the same classes that it might deserialize. Which is tricky if you're receiving log messages from one app, and really tricky if you're multiplexing more than one log stream. Either way, it's not going to be a little program any more. <strong>edit2:</strong> I could be wrong here, I don't know what gets serialized. If it's just log4j classes you should be fine. On the other hand, it's possible to log arbitrary exceptions, and if they get put in the stream as well my point stands.)</p>

<p>It would be much easier to customise the log4j network adapter and replace the raw serialization with some more easily-deserialized form (for example you could use XStream to turn the object into an XML representation)</p>
",,NULL,@
29529,A,29505,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-08-27 04:41:00,2008-08-27 05:18:00,E,,"<p>In theory it's possible. Now how difficult in practice it might be depends on whether Java serialization format is documented or not. I guess, it's not. <strong>edit:</strong> <a href=""http://java.sun.com/j2se/1.4/pdf/serial-spec.pdf"" rel=""nofollow"">oops, I was wrong, thanks Charles</a>.</p>

<p><strong>Anyway, this is what I suggest you to do</strong></p>

<ol>
<li><p>capture from log4j &amp; deserialize Java object in your own little Java program.</p></li>
<li><p>now when you have the object again, serialize it using your own custom formatter. </p>

<p><strong><em>Tip:</strong> Maybe you don't even have to write your own custom formatter. for example, <a href=""http://www.json.org/"" rel=""nofollow"">JSON (scroll down for libs)</a> has libraries for Python and Java, so you could in theory use Java library to serialize your objects and Python equivalent library to deserialize it</em></p></li>
<li><p>send output stream to your python application and deserialize it</p></li>
</ol>

<blockquote>
  <p><strong>Charles wrote:</strong></p>
  
  <p>the problem is that for this
  to work, your ""little java program""
  needs to load the same versions of all
  the same classes that it might
  deserialize. Which is tricky if you're
  receiving log messages from one app,
  and really tricky if you're
  multiplexing more than one log stream.
  Either way, it's not going to be a
  little program any more.</p>
</blockquote>

<p>Can't you just simply reference Java log4j libraries in your own java process? I'm just giving general advice here that is applicable to any pair of languages (name of the question is pretty language agnostic so I just provided one of the generic solutions). Anyway, I'm not familiar with log4j and don't know whether you can ""inject"" your own serializer into it. If you can, then of course your suggestion is much better and cleaner.</p>
",,NULL,@
29535,A,29505,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-08-27 04:45:00,NULL,E,,"<p>I would recommend moving to a third-party format (by creating your own log4j adapters etc) that both languages understand and can easily marshal / unmarshal, e.g. XML.</p>
",,NULL,@
29564,A,29505,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-08-27 05:05:00,NULL,E,,"<p><em>Theoretically</em>, it's possible. The Java Serialization, like pretty much everything in Javaland, is standardized. So, you <em>could</em> implement a deserializer according to that standard in Python. However, the Java Serialization format is not designed for cross-language use, the serialization format is closely tied to the way objects are represented inside the JVM. While implementing a JVM in Python is surely a fun exercise, it's probably not what you're looking for (-:</p>

<p>There are other (data) serialization formats that are specifically designed to be language agnostic. They usually work by stripping the data formats down to the bare minimum (number, string, sequence, dictionary and that's it) and thus requiring a bit of work on both ends to represent a rich object as a graph of dumb data structures (and vice versa).</p>

<p>Two examples are <a href=""http://JSON.Org/"" rel=""nofollow"" title=""JSON (JavaScript Object Notation)"">JSON (JavaScript Object Notation)</a> and <a href=""http://YAML.Org/"" rel=""nofollow"" title=""YAML (YAML Ain't Markup Language)"">YAML (YAML Ain't Markup Language)</a>.</p>

<p><a href=""http://ASN1.Elibel.Tm.Fr/en/"" rel=""nofollow"" title=""ASN.1 (Abstract Syntax Notation One)"">ASN.1 (Abstract Syntax Notation One)</a> is another data serialization format. Instead of dumbing the format down to a point where it can be easily understood, ASN.1 is self-describing, meaning all the information needed to decode a stream is encoded within the stream itself.</p>

<p>And, of course, <a href=""http://W3.Org/XML/"" rel=""nofollow"" title=""XML (eXtensible Markup Language)"">XML (eXtensible Markup Language)</a>, will work too, provided that it is not just used to provide textual representation of a ""memory dump"" of a Java object, but an actual abstract, language-agnostic encoding.</p>

<p>So, to make a long story short: your best bet is to either try to coerce log4j into logging in one of the above-mentioned formats, replace log4j with something that does that or try to somehow intercept the objects before they are sent over the wire and convert them before leaving Javaland.</p>

<p>Libraries that implement JSON, YAML, ASN.1 and XML are available for both Java and Python (and pretty much every programming language known to man).</p>
",,NULL,@
29582,A,29505,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-08-27 05:22:00,NULL,E,,"<p>Well I am not Python expert so I can't comment on how to solve your problem but if you have program in .NET you may use IKVM.NET to deserialize Java objects easily. I have experimented this by creating .NET Client for Log4J log messages written to Socket appender and it worked really well.</p>

<p>I am sorry, if this answer does not make sense here.</p>
",,NULL,@
570540,A,29505,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2009-02-20 17:34:00,NULL,E,,"<p>If you can have a JVM on the receiving side and the class definitions for the serialized data, and you only want to use Python and no other language, then you may use Jython:</p>

<ul>
<li>you would deserialize what you received using the correct Java methods</li>
<li>and then you process what you get with you Python code</li>
</ul>
",,NULL,@
29595,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-08-27 05:38:00,NULL,E,,"<p>When you say Spring Framework are you referring to Spring MVC or just the core Spring concepts (dependency injection, AOP, etc)?</p>

<p>If it is really the concept of Spring you like then I recommend checking out <a href=""http://www.stripesframework.org/"" rel=""nofollow"">Stripes</a>.
Stripes makes using <a href=""http://www.stripesframework.org/display/stripes/Spring+with+Stripes"" rel=""nofollow"">Spring dependency injection</a> really easy and offers a lot in the way of writing controllers and views. Unlike Spring MVC it is configured primarily through annotations which is something you will either love or hate.</p>

<p>On the topic of template engines it really boils down to identifying what exactly you do not like about jsp in the first place. Personally I find Java web development is hindered more by the controller frameworks than the templating language. Stripes is the best I have tried so far, but compared to Django and Rails it still feels a little cumbersome. </p>
",,NULL,@
30011,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-08-27 12:55:00,NULL,E,,"<p>Not exactly answering your question since it isn't a template engine, but you may want to look at <a href=""http://www.grails.org"" rel=""nofollow"">Grails</a>. It uses Spring MVC so the feel would be familiar. By default the views are Groovy Server Pages (.gsp) and I have found them very intuitive.</p>
",,NULL,@
44275,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2008-09-04 17:39:00,NULL,E,,"<p>It all goes down to what you need. For my current project, I am making an heavy use of FreeMarker because it was the framework that was tailored for the job I had to do. There is no silver bullets: You have to try them and choose one for yourself (And your team).</p>

<p>I've heard some nice reviews about Stripes from my colleagues who are actually doing some Web-Related Development.</p>
",,NULL,@
61201,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,10,0,10,180558595,,27387200000,0,html,2008-09-14 08:29:00,2012-08-21 10:21:00,E,,"<p>We have been using <a href=""http://wiki.sitemesh.org/display/sitemesh/Home"" rel=""nofollow"">Sitemesh</a> template engine in our spring web app and we are very happy with it. Reduces lot of maintenance work. An example of how to integrate with spring can be found in this <a href=""http://blog.arendsen.net/index.php/2004/11/23/sitemesh-here-we-come/"" rel=""nofollow"">blog</a></p>
",,NULL,@
61205,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,,27387200000,0,html,2008-09-14 08:37:00,NULL,E,,"<p>I would also like to add that your choice of template engine depends on the type of the output as well. If you know that your app will only have HTML output, I would suggest to stick with the standard JSP/JSTL. If your app requirement is also Excel, PDF or other format output, I would recommend Freemarker or Velocity. I personally like Freemarker better.</p>
",,NULL,@
64037,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,24,0,24,180558595,,27387200000,0,html,2008-09-15 15:39:00,NULL,E,,"<p>I prefer Velocity to Freemarker for the clarity/simplicity of the syntax and professionalism of the community.  I also get a lot of mileage out of the VelocityTools library.  Freemarker can be a bit more intimidating but is also totally solid.  It lacks VelocityTools, but makes up for it with native support for JSP tag libraries.</p>

<p>Either of these template languages is a great improvement over JSP/JSTL, if you ask me.</p>
",,NULL,@
75916,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-09-16 19:18:00,2012-08-21 10:22:00,E,,"<p>Try <a href=""http://java.net/projects/springmodules/"" rel=""nofollow"">Spring Modules</a>, which has support for web template engines like Freemarker, Groovy, Velocity, WebMacro and XSLT.</p>
",,NULL,@
304204,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,10,0,10,180558595,,27387200000,0,html,2008-11-20 02:53:00,NULL,E,,"<p>I have not investigated using it with Spring yet, but I would not use any template engine but StringTemplate (see <a href=""http://www.cs.usfca.edu/~parrt/papers/mvc.templates.pdf"" rel=""nofollow"">http://www.cs.usfca.edu/~parrt/papers/mvc.templates.pdf</a> for why).</p>

<p>If you are set on Spring, then I would figure out how to integrate it with StringTemplate, although I suspect that it has already been done before.</p>
",,NULL,@
2546995,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,10,0,10,180558595,,27387200000,0,html,2010-03-30 16:48:00,NULL,E,,"<p>If you like the <a href=""http://www.scala-lang.org/"" rel=""nofollow"" rel=""nofollow"">Scala</a> programming language you might like <a href=""http://scalate.fusesource.org"" rel=""nofollow"" rel=""nofollow"">Scalate</a> as it allows you to use powerful Scala expressions instead of the limited JSP/JSF/JSTL EL expression language - while being completely statically typed so that templates are checked at edit/compile time for errors. </p>

<p>The <a href=""http://scalate.fusesource.org/documentation/scaml-reference.html"" rel=""nofollow"" rel=""nofollow"">Scaml</a> templates in Scalate let you write really DRY templates (Rails fans tend to love Haml and Scaml is the Scala port of Haml) - though if you're used to JSP you'd probably be better off starting with <a href=""http://scalate.fusesource.org/documentation/ssp-reference.html"" rel=""nofollow"" rel=""nofollow"">Ssp</a> templates in Scalate which are JSP-like.</p>
",,NULL,@
6441840,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2011-06-22 14:46:00,2012-08-21 10:29:00,E,,"<p>Getting away from JSPs and using a templating framework is most definitely the way to go.  I've used Velocity, but recently I've discovered <a href=""http://www.thymeleaf.org/index.html"" rel=""nofollow"">Thymeleaf</a>:</p>

<p>It fits very nicely with Spring.  There is a nice tutorial, <a href=""http://www.thymeleaf.org/thvsjsp.html"" rel=""nofollow"">Spring MVC view layer: Thymeleaf vs. JSP</a> at the site showing why you would want to use thymeleaf instead of JSPs.</p>
",,NULL,@
6552078,A,29516,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,32,0,32,180558595,,27387200000,0,html,2011-07-01 18:49:00,2012-08-21 10:30:00,E,,"<p>I am <a href=""http://www.thymeleaf.org"">Thymeleaf</a>'s author, and I would like to recommend you to have a look it.</p>

<p>Although it is not exclusively SpringMVC-oriented (it can be used without this library), I designed it from the ground up to be a nice replacement for the current view options in Spring MVC: Velocity, Freemarker... and especially JSP.</p>

<p>Thymeleaf is easy to use, elegant, XHTML and HTML5-compatible, extremely extensible, and it allows you to create ""Natural Templates"", this is, templates that are perfectly browser-displayable pages --great for prototyping!--, as you can see in the ""<a href=""http://www.thymeleaf.org/thvsjsp.html"">Thymeleaf vs JSP</a>"" article already mentioned in other comment.</p>

<p>There is also a comprehensive set of tutorials on the web site, and also some small articles that will help you understand the basics.</p>

<p>Have a look at it, and I honestly think you will never come back to JSP ;-)</p>

<p>Regards.</p>
",,NULL,@
29710,A,29689,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-08-27 08:05:00,NULL,E,,"<p>If you right-click in the source of a file in Eclipse, it has a Javadoc generation option under the source menu.</p>
",,NULL,@
31946,A,29689,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,21,0,21,180558595,,27387200000,0,html,2008-08-28 10:02:00,2012-12-01 20:05:00,E,,"<p>The <a href=""http://jautodoc.sourceforge.net/"" rel=""nofollow"">JAutodoc</a> plugin for eclipse does exactly what you need, but with a package granularity : </p>

<p>right click on a package, select ""Add javadoc for members..."" and the skeleton will be added.</p>

<p>There are numerous interesting options : templates for javadoc, adding a TODO in the header of every file saying : ""template javadoc, must be filled..."", etc.</p>
",,NULL,@
31952,A,29689,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,,27387200000,0,html,2008-08-28 10:06:00,NULL,E,,"<p>You can configure eclipse to show warnings for things that lack javadoc, or have javadoc that does not have all the information, or has wrong information. It can also insert templates for you to fill out.</p>

<p>Not quite the tool you asked for, but probably better because you won't end up with empty skeletons on methods that you missed.</p>
",,NULL,@
64497,A,29689,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,15,0,15,180558595,,27387200000,0,html,2008-09-15 16:35:00,NULL,E,,"<p>I think auto-generating empty Javadoc is an anti-pattern and should be discouraged; it gives code the appearance of being documented, but just adds noise to the codebase.  </p>

<p>I would recommend instead that you configure your code editor to assist on a per-method and per-class basis to use when you actually write the javadoc (one commenter pointed to Eclipse's feature that does this).  </p>
",,NULL,@
